N	Adj	Num	Det
tables	new	seven	those
tables	new	six	those
tables	new	four	these
tables	new	seven	those
tables	new	five	those
tables	new	three	those
tables	white	nine	those
tables	old	nine	those
tables	old	nine	those
tables	new	nine	these
tables	small	nine	those
tables	new	nine	these
tables	black	nine	these
tables	black	nine	these
tables	small	nine	those
tables	grey	nine	those
tables	old	nine	these
tables	new	nine	these
tables	grey	nine	those
tables	grey	nine	those
tables	new	nine	these
tables	white	nine	those
tables	new	nine	those
tables	small	nine	those
tables	black	nine	these
tables	black	nine	those
tables	black	nine	these
tables	black	nine	those
tables	small	nine	those
tables	brown	nine	those
tables	old	nine	those
tables	new	nine	those
tables	grey	nine	these
tables	black	nine	these
tables	black	nine	those
tables	old	nine	those
tables	old	nine	those
tables	black	nine	those
tables	big	nine	these
tables	white	nine	those
tables	new	nine	those
tables	brown	nine	those
tables	brown	nine	those
tables	small	nine	these
tables	new	nine	those
tables	brown	nine	these
tables	brown	nine	these
tables	new	nine	those
tables	old	nine	those
tables	brown	nine	these
tables	brown	nine	these
tables	black	nine	those
tables	white	nine	these
tables	white	nine	these
tables	grey	nine	these
tables	small	nine	these
tables	white	nine	those
tables	big	nine	these
tables	new	nine	these
tables	big	nine	these
tables	old	nine	these
tables	grey	nine	these
tables	grey	nine	those
tables	big	nine	those
tables	big	nine	these
tables	white	nine	these
tables	big	nine	those
tables	black	nine	those
tables	small	nine	those
cars	white	five	these
cars	white	eight	those
cars	white	eight	these
cars	white	two	these
cars	white	six	those
cars	white	six	those
cars	white	six	these
cars	white	six	those
cars	white	two	those
cars	white	three	those
cars	white	six	these
cars	white	nine	those
cars	white	nine	these
cars	white	six	those
cars	white	nine	those
cars	white	six	these
cars	white	seven	those
cars	white	two	those
cars	white	six	these
cars	white	two	these
cars	white	three	these
cars	white	five	these
cars	white	eight	these
cars	white	three	these
cars	white	three	these
cars	white	nine	these
cars	white	eight	those
cars	white	six	these
cars	white	four	those
cars	white	nine	those
cars	white	seven	these
cars	white	seven	these
cars	white	four	these
cars	white	eight	these
cars	white	six	those
cars	white	four	those
cars	white	eight	these
cars	white	four	those
cars	white	nine	these
cars	white	two	these
cars	white	two	those
cars	white	seven	those
cars	white	six	those
cars	white	four	those
cars	white	six	these
cars	white	eight	these
cars	white	five	those
cars	white	three	those
cars	white	six	these
cars	white	two	those
cars	white	nine	these
cars	white	three	these
cars	white	nine	these
cars	white	two	these
cars	white	two	those
cars	white	two	those
cars	white	nine	those
cars	white	five	those
cars	white	eight	these
cars	white	seven	these
cars	white	eight	these
cars	white	eight	those
cars	white	four	these
cars	white	five	these
cars	white	four	these
cars	white	eight	those
cars	white	nine	these
cars	white	five	these
cars	white	eight	these
cars	white	five	those
cars	white	eight	those
cars	white	two	those
cars	white	six	these
cars	white	eight	these
cars	white	four	those
cars	white	six	those
cars	white	seven	these
cars	white	six	these
cars	white	two	these
cars	white	five	these
cars	white	four	these
cars	white	four	these
cars	white	three	those
cars	white	four	those
cars	white	two	these
cars	white	eight	those
cars	white	eight	those
cars	white	eight	these
cars	white	eight	those
cars	white	four	those
cars	white	seven	these
cars	white	eight	these
cars	white	two	these
cars	white	three	those
cars	white	seven	these
cars	white	eight	these
cars	white	nine	those
cars	white	three	these
cars	white	five	those
cars	white	eight	those
cars	white	four	those
cars	white	six	these
cars	white	four	these
cars	white	nine	these
cars	white	nine	these
cars	white	two	those
cars	white	four	those
cars	white	four	those
cars	white	five	those
cars	white	two	those
cars	white	two	these
cars	white	three	those
cars	white	five	those
cars	white	eight	those
cars	white	seven	those
cars	white	seven	those
cars	white	two	these
cars	white	three	those
cars	white	three	these
cars	white	four	those
cars	white	three	those
cars	white	seven	those
cars	white	two	those
cars	white	two	those
cars	white	nine	those
cars	white	nine	those
cars	white	four	those
cars	white	six	those
cars	white	three	those
cars	white	four	those
cars	white	three	those
cars	white	eight	those
cars	white	nine	those
cars	white	five	these
cars	white	eight	these
cars	white	eight	these
cars	white	five	those
cars	white	three	these
cars	white	eight	those
cars	white	eight	those
cars	white	four	these
cars	white	six	these
cars	white	four	those
cars	white	four	these
cars	white	four	those
cars	white	six	these
cars	white	six	these
cars	white	five	those
cars	white	nine	these
cars	white	seven	those
cars	white	seven	these
cars	white	five	those
cars	white	four	these
cars	white	five	these
cars	white	six	these
cars	white	five	these
cars	white	five	those
cars	white	four	these
cars	white	two	these
cars	white	nine	those
cars	white	five	those
cars	white	four	these
cars	white	six	these
cars	white	eight	those
cars	white	eight	these
cars	white	six	these
cars	white	six	these
cars	white	five	those
cars	white	nine	these
cars	white	six	these
cars	white	three	these
cars	white	two	these
cars	white	two	these
cars	white	four	those
cars	white	six	these
cars	white	three	those
cars	big	eight	these
cars	old	eight	these
cars	black	eight	these
cars	brown	eight	these
cars	grey	eight	those
cars	grey	eight	these
cars	big	eight	these
cars	new	eight	these
cars	small	eight	these
cars	grey	eight	those
cars	old	eight	these
cars	black	eight	these
cars	white	eight	those
cars	brown	eight	those
cars	white	eight	those
cars	black	eight	those
cars	new	eight	those
cars	small	eight	these
cars	grey	eight	these
cars	old	eight	those
cars	big	eight	those
cars	old	eight	those
cars	grey	eight	those
cars	old	eight	these
cars	small	eight	those
cars	big	eight	these
cars	small	eight	those
cars	big	eight	those
cars	white	eight	these
cars	new	eight	those
cars	new	eight	these
cars	small	eight	those
cars	white	eight	those
cars	white	eight	these
cars	grey	eight	these
cars	white	eight	these
cars	black	eight	those
cars	small	eight	those
cars	big	eight	these
cars	new	eight	these
cars	brown	eight	these
cars	black	eight	these
cars	old	eight	those
cars	grey	eight	those
cars	black	eight	those
cars	black	eight	those
cars	new	eight	those
cars	new	eight	those
cars	brown	eight	these
cars	white	eight	those
cars	white	eight	these
cars	old	eight	these
cars	old	eight	these
cars	small	eight	these
cars	big	eight	those
cars	small	eight	those
cars	black	eight	these
cars	brown	eight	these
cars	old	eight	these
cars	white	eight	those
cars	grey	eight	those
cars	white	eight	those
cars	white	eight	these
cars	grey	eight	those
cars	grey	eight	those
cars	white	eight	those
cars	new	eight	these
cars	black	eight	those
cars	big	eight	these
cars	new	eight	those
cars	new	eight	those
cars	small	eight	those
cars	black	eight	those
cars	small	eight	these
cars	brown	eight	those
cars	brown	eight	those
cars	white	eight	those
cars	brown	eight	these
cars	new	eight	these
cars	old	eight	these
cars	small	eight	these
cars	black	eight	these
cars	grey	eight	those
cars	new	eight	those
cars	big	eight	these
cars	big	eight	those
cars	black	eight	these
cars	old	eight	these
cars	brown	eight	those
cars	grey	eight	those
cars	big	eight	these
cars	brown	eight	these
tables	new	six	these
tables	new	seven	these
tables	new	four	those
tables	new	three	these
tables	new	seven	these
tables	new	six	those
tables	new	six	these
tables	new	four	these
tables	new	seven	these
tables	new	five	those
tables	new	seven	these
tables	new	nine	those
tables	new	seven	these
tables	new	four	those
tables	new	two	those
tables	new	eight	those
tables	new	two	these
tables	new	three	those
tables	new	nine	those
tables	new	four	these
tables	new	three	these
tables	new	two	these
tables	new	eight	these
tables	new	nine	those
tables	new	five	those
tables	new	three	these
tables	new	two	these
tables	new	three	those
tables	new	nine	these
tables	new	eight	these
tables	new	two	those
tables	new	six	those
tables	new	four	these
tables	new	four	these
tables	new	five	these
tables	new	two	these
tables	new	seven	these
tables	new	three	those
tables	new	nine	these
tables	new	eight	these
tables	new	five	these
tables	new	nine	these
tables	new	nine	those
tables	new	five	those
tables	new	four	these
tables	new	three	these
tables	new	seven	those
tables	new	five	those
tables	new	six	those
tables	new	six	those
tables	new	two	these
tables	new	nine	these
tables	new	four	those
tables	new	nine	those
tables	new	nine	these
tables	new	seven	those
tables	new	five	those
tables	new	nine	those
tables	new	two	those
tables	new	nine	these
tables	new	five	those
tables	new	four	those
tables	new	six	these
tables	new	nine	those
tables	new	seven	these
tables	new	six	those
tables	new	three	those
tables	new	three	those
tables	new	two	these
tables	new	seven	those
tables	new	seven	these
tables	new	six	these
tables	new	nine	these
tables	new	eight	those
tables	new	two	these
tables	new	nine	those
tables	new	five	those
tables	new	eight	those
tables	new	five	these
tables	new	nine	those
tables	new	eight	these
tables	new	two	these
tables	new	two	these
tables	new	nine	these
tables	new	nine	these
tables	new	seven	these
tables	new	four	those
tables	new	eight	those
tables	new	six	those
tables	new	six	those
tables	new	four	those
tables	new	nine	those
tables	new	six	these
tables	new	four	these
tables	new	five	these
tables	new	six	these
tables	new	nine	those
tables	new	seven	those
tables	new	seven	those
tables	new	eight	these
tables	new	six	those
tables	new	eight	those
tables	new	nine	these
tables	new	eight	these
tables	new	two	these
tables	new	three	those
tables	new	two	these
tables	new	two	these
tables	new	nine	these
tables	new	six	those
tables	new	two	those
tables	new	eight	those
tables	new	three	these
tables	new	three	these
tables	new	four	these
tables	new	three	those
tables	new	three	these
tables	new	two	those
tables	new	eight	these
tables	new	three	those
tables	new	seven	those
tables	new	nine	those
tables	new	eight	those
tables	new	nine	those
tables	new	five	these
tables	new	nine	those
tables	new	nine	these
tables	new	seven	those
tables	new	seven	those
tables	new	eight	these
tables	new	nine	those
tables	new	two	those
tables	new	nine	these
tables	new	three	these
tables	new	six	these
tables	new	two	these
tables	new	five	those
tables	new	three	those
tables	new	nine	these
tables	new	eight	these
tables	new	five	these
tables	new	six	those
tables	new	three	those
tables	new	three	those
tables	new	eight	these
tables	new	six	those
tables	new	two	these
tables	new	two	these
tables	new	five	these
tables	new	seven	these
tables	new	nine	these
tables	new	eight	these
tables	new	four	those
tables	new	two	these
tables	new	eight	those
tables	new	four	those
tables	new	four	those
tables	new	six	those
tables	new	six	those
tables	new	nine	those
tables	new	five	those
tables	new	two	those
tables	new	three	those
tables	new	eight	these
tables	new	five	these
tables	new	three	these
tables	new	five	those
tables	new	six	these
tables	new	four	those
tables	new	four	those
tables	new	nine	those
tables	new	seven	those
tables	new	seven	these
tables	new	eight	these
tables	new	eight	these
tables	new	three	these
tables	new	five	these
tables	new	five	those
tables	new	two	those
tables	new	three	these
tables	new	four	those
tables	new	three	those
tables	new	two	those
tables	old	nine	these
tables	white	nine	those
tables	new	nine	these
tables	new	nine	those
tables	black	nine	these
tables	new	nine	these
tables	small	nine	those
tables	grey	nine	these
tables	grey	nine	those
tables	small	nine	these
tables	black	nine	those
tables	old	nine	these
tables	small	nine	those
tables	new	nine	those
tables	grey	nine	these
tables	brown	nine	those
tables	grey	nine	these
tables	big	nine	these
tables	black	nine	those
tables	black	nine	those
tables	black	nine	these
tables	new	nine	those
tables	small	nine	those
tables	white	nine	those
tables	small	nine	those
tables	grey	nine	these
tables	grey	nine	these
tables	big	nine	these
tables	old	nine	those
tables	big	nine	those
tables	black	nine	these
tables	big	nine	those
tables	brown	nine	these
tables	small	nine	these
tables	black	nine	these
tables	white	nine	these
tables	black	nine	those
tables	grey	nine	those
tables	grey	nine	these
tables	old	nine	those
tables	black	nine	these
tables	white	nine	these
tables	small	nine	these
tables	old	nine	those
tables	small	nine	these
tables	brown	nine	these
tables	brown	nine	these
tables	black	nine	these
tables	new	nine	those
tables	small	nine	those
tables	grey	nine	these
tables	black	nine	these
tables	new	nine	these
tables	brown	nine	these
tables	old	nine	those
tables	grey	nine	these
tables	grey	nine	those
tables	brown	nine	those
tables	small	nine	these
tables	small	nine	these
tables	black	nine	these
tables	grey	nine	these
tables	small	nine	these
tables	small	nine	these
tables	old	nine	those
tables	new	nine	these
tables	old	nine	those
tables	grey	nine	these
tables	grey	nine	these
tables	big	nine	those
tables	white	nine	those
tables	new	nine	these
tables	black	nine	those
tables	new	nine	these
tables	black	nine	those
tables	small	nine	those
tables	small	nine	these
tables	grey	nine	those
tables	new	nine	these
tables	grey	nine	these
tables	grey	nine	these
tables	white	nine	these
tables	small	nine	these
tables	big	nine	those
tables	brown	nine	those
tables	big	nine	these
tables	old	nine	those
tables	brown	nine	these
tables	grey	nine	those
tables	old	nine	those
birds	white	three	those
birds	white	nine	those
birds	white	three	those
birds	white	five	those
birds	white	nine	these
birds	white	two	those
birds	white	three	those
birds	white	three	these
birds	white	two	these
birds	white	six	these
birds	white	eight	these
birds	white	seven	these
birds	white	eight	these
birds	white	four	those
birds	white	four	those
birds	white	two	these
birds	white	two	those
birds	white	nine	these
birds	white	six	these
birds	white	six	these
birds	white	two	those
birds	white	nine	these
birds	white	eight	those
birds	white	eight	these
birds	white	eight	these
birds	white	three	those
birds	white	seven	these
birds	white	eight	these
birds	white	six	those
birds	white	six	those
birds	white	four	those
birds	white	four	these
birds	white	three	those
birds	white	four	those
birds	white	seven	these
birds	white	two	these
birds	white	seven	those
birds	white	four	these
birds	white	eight	those
birds	white	seven	those
birds	white	three	these
birds	white	two	these
birds	white	three	these
birds	white	nine	those
birds	white	seven	those
birds	white	seven	these
birds	white	three	those
birds	white	seven	those
birds	white	three	those
birds	white	six	these
birds	white	two	these
birds	white	six	these
birds	white	four	these
birds	white	eight	those
birds	white	seven	these
birds	white	five	those
birds	white	five	these
birds	white	five	these
birds	white	five	these
birds	white	six	these
birds	white	six	these
birds	white	four	these
birds	white	two	these
birds	white	nine	these
birds	white	eight	these
birds	white	five	these
birds	white	two	these
birds	white	eight	those
birds	white	seven	those
birds	white	eight	those
birds	white	three	these
birds	white	two	those
birds	white	seven	these
birds	white	six	those
birds	white	seven	these
birds	white	three	these
birds	white	eight	these
birds	white	eight	those
birds	white	nine	those
birds	white	four	those
birds	white	five	these
birds	white	two	those
birds	white	seven	these
birds	white	four	these
birds	white	five	those
birds	white	three	those
birds	white	five	those
birds	white	eight	those
birds	white	seven	these
birds	white	two	those
birds	white	six	these
birds	white	five	these
birds	white	three	those
birds	white	nine	these
birds	white	two	those
birds	white	two	these
birds	white	nine	those
birds	white	two	those
birds	white	two	these
birds	white	four	those
birds	white	six	those
birds	white	five	those
birds	white	two	these
birds	white	three	those
birds	white	nine	those
birds	white	three	those
birds	white	six	those
birds	white	three	those
birds	white	eight	those
birds	white	five	those
birds	white	four	these
birds	white	nine	those
birds	white	three	these
birds	white	nine	these
birds	white	six	those
birds	white	six	these
birds	white	five	those
birds	white	six	those
birds	white	nine	those
birds	white	six	these
birds	white	four	these
birds	white	three	these
birds	white	seven	these
birds	white	two	those
birds	white	six	these
birds	white	six	those
birds	white	three	those
birds	white	six	these
birds	white	two	those
birds	white	five	these
birds	white	five	those
birds	white	four	those
birds	white	three	those
birds	white	six	these
birds	white	two	those
birds	white	seven	those
birds	white	six	those
birds	white	three	these
birds	white	nine	these
birds	white	six	these
birds	white	three	those
birds	white	eight	these
birds	white	nine	these
birds	white	nine	these
birds	white	eight	those
birds	white	six	those
birds	white	nine	these
birds	white	eight	these
birds	white	five	those
birds	white	three	these
birds	white	three	these
birds	white	three	those
birds	white	eight	those
birds	white	five	these
birds	white	nine	those
birds	white	three	those
birds	white	five	these
birds	white	six	these
birds	white	nine	these
birds	white	three	those
birds	white	three	these
birds	white	six	these
birds	white	seven	these
birds	white	nine	those
birds	white	three	those
birds	white	nine	those
birds	white	two	these
birds	white	three	these
birds	white	four	these
birds	white	seven	those
birds	white	nine	these
birds	white	five	these
birds	white	nine	those
birds	white	eight	those
birds	white	four	these
birds	white	six	these
birds	white	two	those
birds	white	two	these
birds	white	eight	these
birds	white	nine	these
birds	white	three	these
birds	white	six	these
birds	white	two	those
birds	white	five	these
birds	big	seven	these
birds	black	seven	these
birds	brown	seven	these
birds	grey	seven	these
birds	small	seven	these
birds	small	seven	those
birds	brown	seven	these
birds	grey	seven	these
birds	old	seven	these
birds	white	seven	those
birds	new	seven	these
birds	new	seven	those
birds	new	seven	these
birds	white	seven	those
birds	grey	seven	these
birds	black	seven	those
birds	brown	seven	these
birds	brown	seven	these
birds	old	seven	these
birds	black	seven	those
birds	brown	seven	those
birds	brown	seven	these
birds	new	seven	these
birds	small	seven	these
birds	white	seven	these
birds	big	seven	those
birds	white	seven	these
birds	white	seven	these
birds	new	seven	those
birds	old	seven	these
birds	new	seven	those
birds	new	seven	these
birds	white	seven	these
birds	small	seven	these
birds	big	seven	those
birds	old	seven	these
birds	white	seven	these
birds	big	seven	these
birds	small	seven	these
birds	big	seven	these
birds	black	seven	these
birds	brown	seven	these
birds	black	seven	these
birds	black	seven	those
birds	white	seven	those
birds	white	seven	these
birds	big	seven	these
birds	black	seven	these
birds	small	seven	these
birds	white	seven	these
birds	brown	seven	these
birds	grey	seven	those
birds	small	seven	these
birds	white	seven	those
birds	small	seven	these
birds	new	seven	these
birds	black	seven	these
birds	big	seven	those
birds	black	seven	these
birds	new	seven	these
birds	black	seven	those
birds	brown	seven	those
birds	brown	seven	these
birds	brown	seven	these
birds	brown	seven	these
birds	black	seven	those
birds	black	seven	these
birds	small	seven	those
birds	black	seven	those
birds	big	seven	these
birds	brown	seven	these
birds	big	seven	those
birds	small	seven	those
birds	grey	seven	these
birds	white	seven	those
birds	grey	seven	these
birds	white	seven	these
birds	small	seven	those
birds	big	seven	those
birds	new	seven	those
birds	brown	seven	these
birds	big	seven	these
birds	grey	seven	these
birds	black	seven	those
birds	new	seven	those
birds	black	seven	those
rabbits	big	seven	those
rabbits	big	eight	these
rabbits	big	eight	those
rabbits	big	nine	these
rabbits	big	nine	those
rabbits	big	six	these
rabbits	big	six	those
rabbits	big	two	these
rabbits	big	two	those
rabbits	big	five	these
rabbits	big	five	those
rabbits	big	three	these
rabbits	big	three	those
rabbits	big	four	these
rabbits	big	four	those
rabbits	new	seven	these
rabbits	new	seven	those
rabbits	new	eight	these
rabbits	new	eight	those
rabbits	new	nine	these
rabbits	new	nine	those
rabbits	new	six	those
rabbits	new	two	these
rabbits	new	two	those
rabbits	new	five	these
rabbits	new	five	those
rabbits	new	three	these
rabbits	new	three	those
rabbits	new	four	these
rabbits	new	four	those
rabbits	white	seven	these
rabbits	white	eight	these
rabbits	white	eight	those
rabbits	white	nine	these
rabbits	white	nine	those
rabbits	white	six	these
rabbits	white	six	those
rabbits	white	two	these
rabbits	white	five	these
rabbits	white	five	those
rabbits	white	three	these
rabbits	white	three	those
rabbits	white	four	these
rabbits	white	four	those
rabbits	black	seven	these
rabbits	black	seven	those
rabbits	black	eight	these
rabbits	black	nine	these
rabbits	black	six	these
rabbits	black	six	those
rabbits	black	two	these
rabbits	black	five	these
rabbits	black	five	those
rabbits	black	three	these
rabbits	black	three	those
rabbits	black	four	these
rabbits	black	four	those
rabbits	brown	seven	those
rabbits	brown	eight	those
rabbits	brown	nine	these
rabbits	brown	six	these
rabbits	brown	six	those
rabbits	brown	two	these
rabbits	brown	two	those
rabbits	brown	five	these
rabbits	brown	five	those
rabbits	brown	three	these
rabbits	brown	three	those
rabbits	brown	four	these
rabbits	brown	four	those
rabbits	old	seven	these
rabbits	old	seven	those
rabbits	old	eight	these
rabbits	old	eight	those
rabbits	old	nine	these
rabbits	old	nine	those
rabbits	old	six	these
rabbits	old	six	those
rabbits	old	two	these
rabbits	old	two	those
rabbits	old	five	these
rabbits	old	five	those
rabbits	old	three	these
rabbits	old	three	those
rabbits	old	four	these
rabbits	old	four	those
rabbits	small	seven	these
rabbits	small	seven	those
rabbits	small	eight	these
rabbits	small	eight	those
rabbits	small	nine	these
rabbits	small	nine	those
rabbits	small	six	these
rabbits	small	six	those
rabbits	small	two	these
rabbits	small	two	those
rabbits	small	five	these
rabbits	small	five	those
rabbits	small	three	these
rabbits	small	three	those
rabbits	small	four	these
rabbits	small	four	those
rabbits	grey	seven	these
rabbits	grey	seven	those
rabbits	grey	eight	these
rabbits	grey	eight	those
rabbits	grey	nine	these
rabbits	grey	nine	those
rabbits	grey	six	these
rabbits	grey	six	those
rabbits	grey	two	these
rabbits	grey	two	those
rabbits	grey	five	these
rabbits	grey	five	those
rabbits	grey	three	these
rabbits	grey	three	those
rabbits	grey	four	these
rabbits	grey	four	those
cats	big	seven	these
cats	big	seven	those
cats	big	eight	these
cats	big	eight	those
cats	big	nine	these
cats	big	nine	those
cats	big	six	these
cats	big	six	those
cats	big	two	these
cats	big	two	those
cats	big	five	those
cats	big	three	these
cats	big	three	those
cats	big	four	these
cats	big	four	those
cats	new	seven	these
cats	new	seven	those
cats	new	eight	these
cats	new	eight	those
cats	new	nine	these
cats	new	nine	those
cats	new	six	these
cats	new	six	those
cats	new	two	these
cats	new	two	those
cats	new	five	these
cats	new	five	those
cats	new	three	these
cats	new	three	those
cats	new	four	these
cats	new	four	those
cats	white	seven	these
cats	white	seven	those
cats	white	eight	these
cats	white	eight	those
cats	white	nine	those
cats	white	six	these
cats	white	six	those
cats	white	two	these
cats	white	two	those
cats	white	five	these
cats	white	five	those
cats	white	three	those
cats	white	four	these
cats	white	four	those
cats	black	seven	these
cats	black	seven	those
cats	black	eight	these
cats	black	eight	those
cats	black	nine	these
cats	black	nine	those
cats	black	six	those
cats	black	two	these
cats	black	two	those
cats	black	five	those
cats	black	three	these
cats	black	three	those
cats	black	four	these
cats	black	four	those
cats	brown	seven	these
cats	brown	seven	those
cats	brown	eight	these
cats	brown	eight	those
cats	brown	nine	these
cats	brown	nine	those
cats	brown	six	these
cats	brown	six	those
cats	brown	two	these
cats	brown	two	those
cats	brown	five	these
cats	brown	five	those
cats	brown	three	these
cats	brown	three	those
cats	brown	four	these
cats	brown	four	those
cats	old	seven	these
cats	old	seven	those
cats	old	eight	these
cats	old	eight	those
cats	old	nine	these
cats	old	nine	those
cats	old	six	these
cats	old	six	those
cats	old	two	these
cats	old	two	those
cats	old	five	these
cats	old	five	those
cats	old	three	these
cats	old	four	these
cats	old	four	those
cats	small	seven	these
cats	small	seven	those
cats	small	eight	these
cats	small	eight	those
cats	small	nine	these
cats	small	nine	those
cats	small	six	these
cats	small	six	those
cats	small	two	these
cats	small	five	these
cats	small	five	those
cats	small	three	those
cats	small	four	these
cats	small	four	those
cats	grey	seven	those
cats	grey	eight	these
cats	grey	eight	those
cats	grey	nine	these
cats	grey	nine	those
cats	grey	six	these
cats	grey	six	those
cats	grey	two	these
cats	grey	two	those
cats	grey	five	these
cats	grey	five	those
cats	grey	three	these
cats	grey	three	those
cats	grey	four	those
wheels	big	seven	these
wheels	big	seven	those
wheels	big	eight	those
wheels	big	nine	these
wheels	big	nine	those
wheels	big	six	these
wheels	big	two	these
wheels	big	two	those
wheels	big	five	these
wheels	big	three	those
wheels	big	four	these
wheels	big	four	those
wheels	new	seven	these
wheels	new	seven	those
wheels	new	eight	these
wheels	new	eight	those
wheels	new	nine	these
wheels	new	nine	those
wheels	new	six	these
wheels	new	six	those
wheels	new	two	these
wheels	new	two	those
wheels	new	five	these
wheels	new	five	those
wheels	new	three	these
wheels	new	three	those
wheels	new	four	these
wheels	new	four	those
wheels	white	seven	these
wheels	white	seven	those
wheels	white	eight	these
wheels	white	eight	those
wheels	white	nine	these
wheels	white	nine	those
wheels	white	six	these
wheels	white	six	those
wheels	white	two	these
wheels	white	five	these
wheels	white	five	those
wheels	white	three	these
wheels	white	three	those
wheels	white	four	these
wheels	white	four	those
wheels	black	seven	these
wheels	black	seven	those
wheels	black	eight	these
wheels	black	eight	those
wheels	black	nine	these
wheels	black	nine	those
wheels	black	six	these
wheels	black	six	those
wheels	black	two	these
wheels	black	five	these
wheels	black	five	those
wheels	black	three	these
wheels	black	four	these
wheels	black	four	those
wheels	brown	seven	these
wheels	brown	eight	these
wheels	brown	eight	those
wheels	brown	nine	these
wheels	brown	six	these
wheels	brown	six	those
wheels	brown	two	these
wheels	brown	two	those
wheels	brown	five	these
wheels	brown	five	those
wheels	brown	three	these
wheels	brown	three	those
wheels	brown	four	these
wheels	brown	four	those
wheels	old	seven	these
wheels	old	seven	those
wheels	old	eight	these
wheels	old	eight	those
wheels	old	nine	these
wheels	old	nine	those
wheels	old	six	these
wheels	old	six	those
wheels	old	two	these
wheels	old	five	these
wheels	old	three	these
wheels	old	three	those
wheels	old	four	those
wheels	small	seven	these
wheels	small	seven	those
wheels	small	eight	those
wheels	small	nine	these
wheels	small	nine	those
wheels	small	six	these
wheels	small	six	those
wheels	small	two	these
wheels	small	two	those
wheels	small	five	those
wheels	small	three	these
wheels	small	three	those
wheels	small	four	these
wheels	small	four	those
wheels	grey	seven	these
wheels	grey	seven	those
wheels	grey	eight	these
wheels	grey	eight	those
wheels	grey	nine	these
wheels	grey	six	these
wheels	grey	six	those
wheels	grey	two	these
wheels	grey	two	those
wheels	grey	five	these
wheels	grey	five	those
wheels	grey	three	these
wheels	grey	three	those
wheels	grey	four	these
wheels	grey	four	those
cars	big	seven	these
cars	big	seven	those
cars	big	eight	those
cars	big	nine	these
cars	big	nine	those
cars	big	six	these
cars	big	six	those
cars	big	two	these
cars	big	two	those
cars	big	five	these
cars	big	five	those
cars	big	three	these
cars	big	three	those
cars	big	four	those
cars	new	seven	these
cars	new	seven	those
cars	new	eight	these
cars	new	eight	those
cars	new	nine	these
cars	new	nine	those
cars	new	six	these
cars	new	six	those
cars	new	two	these
cars	new	two	those
cars	new	five	these
cars	new	five	those
cars	new	three	these
cars	new	three	those
cars	new	four	these
cars	new	four	those
cars	white	seven	these
cars	white	seven	those
cars	white	eight	those
cars	white	nine	these
cars	white	six	these
cars	white	six	those
cars	white	two	these
cars	white	two	those
cars	white	five	these
cars	white	three	these
cars	white	three	those
cars	white	four	these
cars	white	four	those
cars	black	seven	these
cars	black	seven	those
cars	black	eight	these
cars	black	eight	those
cars	black	nine	those
cars	black	six	these
cars	black	six	those
cars	black	two	these
cars	black	two	those
cars	black	five	these
cars	black	five	those
cars	black	three	those
cars	black	four	these
cars	black	four	those
cars	brown	seven	these
cars	brown	seven	those
cars	brown	eight	these
cars	brown	eight	those
cars	brown	nine	these
cars	brown	nine	those
cars	brown	six	these
cars	brown	six	those
cars	brown	two	these
cars	brown	two	those
cars	brown	five	these
cars	brown	five	those
cars	brown	three	these
cars	brown	four	these
cars	brown	four	those
cars	old	seven	these
cars	old	seven	those
cars	old	eight	these
cars	old	eight	those
cars	old	nine	these
cars	old	nine	those
cars	old	six	these
cars	old	six	those
cars	old	two	these
cars	old	two	those
cars	old	five	these
cars	old	five	those
cars	old	three	these
cars	old	three	those
cars	old	four	those
cars	small	seven	these
cars	small	seven	those
cars	small	eight	these
cars	small	nine	these
cars	small	nine	those
cars	small	six	these
cars	small	six	those
cars	small	two	these
cars	small	two	those
cars	small	three	these
cars	small	three	those
cars	small	four	these
cars	small	four	those
cars	grey	seven	these
cars	grey	seven	those
cars	grey	eight	these
cars	grey	eight	those
cars	grey	nine	these
cars	grey	nine	those
cars	grey	six	these
cars	grey	six	those
cars	grey	two	these
cars	grey	five	these
cars	grey	five	those
cars	grey	three	these
cars	grey	three	those
cars	grey	four	these
cars	grey	four	those
dogs	big	seven	these
dogs	big	seven	those
dogs	big	eight	those
dogs	big	nine	these
dogs	big	nine	those
dogs	big	six	these
dogs	big	six	those
dogs	big	two	those
dogs	big	three	these
dogs	big	three	those
dogs	big	four	these
dogs	big	four	those
dogs	new	seven	these
dogs	new	seven	those
dogs	new	eight	these
dogs	new	nine	these
dogs	new	nine	those
dogs	new	six	these
dogs	new	six	those
dogs	new	two	those
dogs	new	five	these
dogs	new	five	those
dogs	new	three	those
dogs	new	four	these
dogs	new	four	those
dogs	white	seven	these
dogs	white	seven	those
dogs	white	eight	these
dogs	white	eight	those
dogs	white	nine	these
dogs	white	nine	those
dogs	white	six	those
dogs	white	two	those
dogs	white	five	these
dogs	white	five	those
dogs	white	three	these
dogs	white	three	those
dogs	white	four	these
dogs	white	four	those
dogs	black	seven	these
dogs	black	seven	those
dogs	black	eight	these
dogs	black	eight	those
dogs	black	nine	those
dogs	black	six	these
dogs	black	six	those
dogs	black	two	those
dogs	black	five	these
dogs	black	five	those
dogs	black	three	those
dogs	black	four	these
dogs	black	four	those
dogs	brown	seven	these
dogs	brown	seven	those
dogs	brown	eight	these
dogs	brown	eight	those
dogs	brown	nine	these
dogs	brown	nine	those
dogs	brown	six	these
dogs	brown	six	those
